IDConsulta;Creation_Time;Index_Suggestions_Flag;Warnings_Flag;Table_Scan_Flag;Index_Scan_Flag;last_execution_time;last_worker_time;last_logical_reads;last_elapsed_time;Categoria
1607;2025-03-06 07:06:39.267;0;0;0;0;2025-03-06 07:06:39.270;37;0;38;2
1608;2025-03-06 07:06:39.270;0;0;0;0;2025-03-06 07:06:39.270;47;0;48;2
1609;2025-03-06 07:06:39.270;0;0;0;0;2025-03-06 07:06:39.270;73;0;74;2
1610;2025-03-06 07:06:47.950;0;0;0;0;2025-03-06 07:06:47.957;78;0;80;2
1611;2025-03-06 07:06:47.950;0;0;0;0;2025-03-06 07:06:47.957;49;0;50;2
1612;2025-03-06 07:06:47.950;0;0;0;0;2025-03-06 07:06:47.957;43;0;45;2
1613;2025-03-06 07:06:47.953;0;0;0;0;2025-03-06 07:06:47.957;47;0;49;2
1614;2025-03-06 07:06:47.953;0;0;0;0;2025-03-06 07:06:47.957;36;0;38;2
1592;2025-03-06 06:59:46.120;0;0;0;0;2025-03-06 06:59:46.123;607;2;608;2
1615;2025-03-06 07:06:47.957;0;0;0;0;2025-03-06 07:06:47.957;38;0;40;2
